batch,accuracy,f1,auc
2266,0.96,0.9629629629629629,1.0
2267,1.0,1.0,1.0
2268,0.96,0.9565217391304348,0.974025974025974
2269,1.0,1.0,1.0
2270,1.0,1.0,1.0
2271,0.92,0.9166666666666666,0.9358974358974359
2272,0.96,0.9565217391304348,0.9805194805194806
2273,0.92,0.9090909090909091,0.974025974025974
2274,1.0,1.0,1.0
2275,1.0,1.0,1.0
2276,0.96,0.9565217391304348,0.9935064935064936
2277,0.88,0.8695652173913043,0.9615384615384615
2278,1.0,1.0,1.0
2279,0.96,0.9629629629629629,1.0
2280,1.0,1.0,1.0
2281,1.0,1.0,1.0
2282,0.96,0.9523809523809523,1.0
2283,1.0,1.0,1.0
2284,1.0,1.0,1.0
2285,0.88,0.8571428571428571,0.9545454545454545
2286,1.0,1.0,1.0
2287,1.0,1.0,1.0
2288,1.0,1.0,1.0
2289,0.96,0.9473684210526315,1.0
2290,1.0,1.0,1.0
2291,1.0,1.0,1.0
2292,0.96,0.9230769230769231,0.9920634920634921
2293,0.96,0.9523809523809523,0.9675324675324675
2294,0.96,0.96,0.9935897435897436
2295,1.0,1.0,1.0
2296,0.96,0.9411764705882353,0.9930555555555556
2297,1.0,1.0,1.0
2298,1.0,1.0,1.0
2299,1.0,1.0,1.0
2300,0.92,0.9,0.9866666666666667
2301,0.92,0.9,0.9935064935064936
2302,1.0,1.0,1.0
2303,0.96,0.9473684210526315,0.9800000000000001
2304,1.0,1.0,1.0
2305,0.92,0.9166666666666666,0.9487179487179487
2306,0.96,0.9655172413793104,0.9935064935064934
2307,0.96,0.9523809523809523,0.9415584415584415
2308,1.0,1.0,1.0
2309,0.96,0.9523809523809523,1.0
2310,1.0,1.0,1.0
2311,0.96,0.9230769230769231,0.9912280701754387
2312,0.96,0.9333333333333333,0.9920634920634921
2313,0.96,0.9565217391304348,0.9615384615384615
2314,1.0,1.0,1.0
2315,1.0,1.0,1.0
2316,1.0,1.0,1.0
2317,1.0,1.0,1.0
2318,0.96,0.9473684210526315,1.0
2319,1.0,1.0,1.0
2320,1.0,1.0,1.0
2321,1.0,1.0,1.0
2322,1.0,1.0,1.0
2323,0.88,0.8,0.9861111111111112
2324,1.0,1.0,1.0
2325,0.96,0.9565217391304348,1.0
2326,0.96,0.9411764705882353,1.0
2327,1.0,1.0,1.0
2328,1.0,1.0,1.0
2329,1.0,1.0,1.0
2330,0.96,0.9629629629629629,1.0
2331,1.0,1.0,1.0
2332,1.0,1.0,1.0
2333,0.92,0.9375,0.9866666666666667
2334,0.92,0.9285714285714286,0.9933333333333334
2335,0.96,0.9696969696969697,1.0
2336,1.0,1.0,1.0
2337,1.0,1.0,1.0
2338,0.96,0.9523809523809523,1.0
2339,0.96,0.9565217391304348,0.9935897435897436
2340,1.0,1.0,1.0
2341,0.96,0.9523809523809523,0.9935064935064936
2342,1.0,1.0,1.0
2343,0.96,0.9565217391304348,1.0
2344,0.88,0.88,0.9358974358974359
2345,1.0,1.0,1.0
2346,0.96,0.9411764705882353,0.9852941176470588
2347,1.0,1.0,1.0
2348,0.96,0.96,1.0
2349,1.0,1.0,1.0
2350,1.0,1.0,1.0
2351,0.96,0.9629629629629629,0.9871794871794871
2352,0.96,0.9473684210526315,0.9466666666666667
2353,0.96,0.9333333333333333,0.9852941176470588
2354,1.0,1.0,1.0
2355,0.96,0.9523809523809523,0.9675324675324675
2356,0.96,0.9333333333333333,1.0
2357,0.96,0.9565217391304348,1.0
2358,0.96,0.9473684210526315,0.9930555555555556
2359,0.92,0.8888888888888888,1.0
2360,0.96,0.9333333333333333,0.9852941176470588
2361,1.0,1.0,1.0
2362,1.0,1.0,1.0
2363,1.0,1.0,1.0
2364,0.96,0.96,0.9743589743589745
2365,1.0,1.0,1.0
2366,0.96,0.9411764705882353,1.0
2367,0.92,0.9,0.9933333333333334
2368,1.0,1.0,1.0
2369,1.0,1.0,1.0
2370,1.0,1.0,1.0
2371,0.96,0.9629629629629629,1.0
2372,0.96,0.96,0.9807692307692308
2373,0.96,0.9411764705882353,1.0
2374,1.0,1.0,1.0
2375,0.96,0.9565217391304348,1.0
2376,1.0,1.0,1.0
2377,0.96,0.96,1.0
2378,0.92,0.9166666666666666,0.9935897435897436
2379,1.0,1.0,1.0
2380,0.92,0.9230769230769231,1.0
2381,0.96,0.9473684210526315,1.0
2382,0.96,0.9565217391304348,0.9675324675324676
2383,1.0,1.0,1.0
2384,1.0,1.0,1.0
2385,0.92,0.9,1.0
2386,1.0,1.0,1.0
2387,0.96,0.9473684210526315,0.9933333333333334
2388,1.0,1.0,1.0
2389,1.0,1.0,1.0
2390,0.96,0.9629629629629629,0.9870129870129869
2391,0.92,0.9166666666666666,0.9935897435897436
2392,0.96,0.9333333333333333,0.9705882352941175
2393,1.0,1.0,1.0
2394,0.96,0.9629629629629629,0.9871794871794871
2395,1.0,1.0,1.0
2396,1.0,1.0,1.0
2397,1.0,1.0,1.0
2398,1.0,1.0,1.0
2399,1.0,1.0,1.0
2400,0.96,0.9473684210526315,1.0
2401,1.0,1.0,1.0
2402,1.0,1.0,1.0
2403,0.96,0.9473684210526315,0.9861111111111112
2404,0.88,0.88,0.9935064935064936
2405,0.96,0.9523809523809523,0.9866666666666667
2406,0.96,0.96,1.0
2407,0.96,0.9523809523809523,0.98
2408,0.92,0.9,0.9935064935064936
2409,1.0,1.0,1.0
2410,1.0,1.0,1.0
2411,0.96,0.9523809523809523,0.9866666666666667
2412,1.0,1.0,1.0
2413,1.0,1.0,1.0
2414,0.88,0.8,0.9852941176470588
2415,1.0,1.0,1.0
2416,0.96,0.9333333333333333,1.0
2417,1.0,1.0,1.0
2418,1.0,1.0,1.0
2419,1.0,1.0,1.0
2420,0.96,0.9411764705882353,0.9027777777777777
2421,1.0,1.0,1.0
2422,1.0,1.0,1.0
2423,1.0,1.0,1.0
2424,1.0,1.0,1.0
2425,0.92,0.875,0.9926470588235294
2426,1.0,1.0,1.0
2427,0.96,0.96,0.9871794871794872
2428,0.92,0.8571428571428571,0.8823529411764706
2429,0.92,0.9090909090909091,0.9871794871794872
2430,1.0,1.0,1.0
2431,1.0,1.0,1.0
2432,0.96,0.9523809523809523,0.9870129870129871
2433,0.96,0.9565217391304348,1.0
2434,1.0,1.0,1.0
2435,0.92,0.9090909090909091,1.0
2436,0.92,0.9,0.9545454545454545
2437,0.92,0.9285714285714286,0.9933333333333334
2438,1.0,1.0,1.0
2439,1.0,1.0,1.0
2440,1.0,1.0,1.0
2441,0.92,0.9090909090909091,0.9870129870129871
2442,0.96,0.9565217391304348,0.9935064935064936
2443,1.0,1.0,1.0
2444,1.0,1.0,1.0
2445,0.96,0.9333333333333333,1.0
2446,1.0,1.0,1.0
2447,0.96,0.9473684210526315,0.9930555555555556
2448,0.96,0.8571428571428571,0.9523809523809523
2449,1.0,1.0,1.0
2450,1.0,1.0,1.0
2451,0.96,0.9090909090909091,1.0
2452,1.0,1.0,1.0
2453,1.0,1.0,1.0
2454,0.88,0.9090909090909091,0.9791666666666667
2455,0.96,0.9629629629629629,0.9743589743589743
2456,1.0,1.0,1.0
2457,1.0,1.0,1.0
2458,1.0,1.0,1.0
2459,0.96,0.9333333333333333,1.0
2460,1.0,1.0,1.0
2461,1.0,1.0,1.0
2462,1.0,1.0,1.0
2463,1.0,1.0,1.0
2464,0.96,0.9523809523809523,1.0
2465,0.96,0.9655172413793104,0.9933333333333334
2466,0.96,0.9230769230769231,0.9920634920634921
2467,0.96,0.9655172413793104,0.9933333333333334
2468,0.84,0.7777777777777778,0.8680555555555556
2469,0.88,0.8421052631578947,0.98
2470,0.96,0.9333333333333333,0.9852941176470588
2471,0.96,0.9523809523809523,0.9675324675324675
2472,0.92,0.9333333333333333,0.9733333333333334
2473,0.92,0.9,0.974025974025974
2474,0.96,0.9411764705882353,1.0
2475,1.0,1.0,1.0
2476,0.96,0.9565217391304348,0.9615384615384615
2477,0.96,0.9565217391304348,0.9615384615384615
2478,1.0,1.0,1.0
2479,1.0,1.0,1.0
2480,0.96,0.9655172413793104,0.9935064935064934
2481,0.96,0.9411764705882353,0.9861111111111112
2482,1.0,1.0,1.0
2483,0.96,0.96,1.0
2484,1.0,1.0,1.0
2485,0.84,0.8571428571428571,0.9415584415584415
2486,0.92,0.9090909090909091,0.9805194805194806
2487,0.96,0.9523809523809523,1.0
2488,0.92,0.9,0.9933333333333334
2489,1.0,1.0,1.0
2490,1.0,1.0,1.0
2491,1.0,1.0,1.0
2492,1.0,1.0,1.0
2493,1.0,1.0,1.0
2494,1.0,1.0,1.0
2495,0.96,0.9629629629629629,0.948051948051948
2496,0.84,0.8,0.948051948051948
2497,0.96,0.9565217391304348,0.9807692307692307
2498,0.96,0.9333333333333333,0.9705882352941175
2499,1.0,1.0,1.0
2500,1.0,1.0,1.0
2501,0.88,0.8571428571428571,0.9679487179487178
2502,0.92,0.8888888888888888,0.9930555555555556
2503,1.0,1.0,1.0
2504,0.96,0.9411764705882353,0.9791666666666666
2505,1.0,1.0,1.0
2506,0.96,0.9523809523809523,0.9933333333333334
2507,1.0,1.0,1.0
2508,1.0,1.0,1.0
2509,1.0,1.0,1.0
2510,0.96,0.967741935483871,1.0
2511,1.0,1.0,1.0
2512,0.92,0.8888888888888888,0.9926470588235294
2513,1.0,1.0,1.0
2514,0.96,0.9333333333333333,0.963235294117647
2515,0.96,0.9411764705882353,0.9930555555555556
2516,1.0,1.0,1.0
2517,1.0,1.0,1.0
2518,0.92,0.875,0.9926470588235294
2519,0.96,0.9523809523809523,1.0
2520,0.96,0.9523809523809523,1.0
2521,0.96,0.9411764705882353,1.0
2522,0.96,0.9523809523809523,0.9933333333333334
2523,1.0,1.0,1.0
2524,0.96,0.9655172413793104,1.0
2525,0.96,0.9230769230769231,1.0
2526,0.96,0.9629629629629629,1.0
2527,1.0,1.0,1.0
2528,0.96,0.9411764705882353,0.9861111111111112
2529,1.0,1.0,1.0
2530,1.0,1.0,1.0
2531,0.96,0.9411764705882353,1.0
2532,1.0,1.0,1.0
2533,0.96,0.9565217391304348,0.9935897435897436
2534,1.0,1.0,1.0
2535,0.96,0.9629629629629629,1.0
2536,1.0,1.0,1.0
2537,0.96,0.9629629629629629,0.9871794871794871
2538,1.0,1.0,1.0
2539,1.0,1.0,1.0
2540,0.92,0.9230769230769231,0.9807692307692308
2541,0.96,0.8888888888888888,0.988095238095238
2542,0.96,0.9523809523809523,0.9935064935064936
2543,0.96,0.9333333333333333,0.9852941176470588
2544,0.96,0.9473684210526315,1.0
2545,0.96,0.9411764705882353,0.9558823529411764
2546,0.96,0.9333333333333333,1.0
2547,1.0,1.0,1.0
2548,0.96,0.9523809523809523,0.9935064935064936
2549,0.88,0.8888888888888888,0.9551282051282052
2550,0.96,0.96,0.9679487179487178
2551,1.0,1.0,1.0
2552,1.0,1.0,1.0
2553,1.0,1.0,1.0
2554,0.96,0.96,1.0
2555,1.0,1.0,1.0
2556,0.96,0.9629629629629629,1.0
2557,0.92,0.9166666666666666,0.9807692307692308
2558,1.0,1.0,1.0
2559,0.88,0.8695652173913043,0.974025974025974
2560,0.88,0.8571428571428571,1.0
2561,0.96,0.9333333333333333,0.9852941176470588
2562,0.96,0.9565217391304348,0.9935064935064936
2563,1.0,1.0,1.0
2564,1.0,1.0,1.0
2565,1.0,1.0,1.0
2566,1.0,1.0,1.0
2567,1.0,1.0,1.0
2568,0.92,0.9,0.9155844155844156
2569,0.92,0.9375,0.9779411764705882
2570,1.0,1.0,1.0
2571,0.96,0.96,0.9807692307692308
2572,0.96,0.9523809523809523,0.9933333333333334
2573,0.96,0.9473684210526315,0.9666666666666668
2574,1.0,1.0,1.0
2575,0.96,0.9629629629629629,0.9871794871794871
2576,1.0,1.0,1.0
2577,0.92,0.9,0.9733333333333334
2578,1.0,1.0,1.0
2579,0.96,0.9655172413793104,0.98
2580,1.0,1.0,1.0
2581,0.96,0.9565217391304348,0.987012987012987
2582,0.92,0.9285714285714286,0.9870129870129869
2583,0.96,0.9565217391304348,1.0
2584,0.96,0.9411764705882353,1.0
2585,1.0,1.0,1.0
2586,0.96,0.96,0.9551282051282052
2587,1.0,1.0,1.0
2588,1.0,1.0,1.0
2589,1.0,1.0,1.0
2590,1.0,1.0,1.0
2591,1.0,1.0,1.0
2592,1.0,1.0,1.0
2593,1.0,1.0,1.0
2594,0.96,0.9473684210526315,1.0
2595,1.0,1.0,1.0
2596,1.0,1.0,1.0
2597,0.96,0.9629629629629629,0.9743589743589743
2598,1.0,1.0,1.0
2599,1.0,1.0,1.0
2600,0.96,0.9411764705882353,1.0
2601,1.0,1.0,1.0
2602,1.0,1.0,1.0
2603,1.0,1.0,1.0
2604,1.0,1.0,1.0
2605,0.96,0.9523809523809523,0.9870129870129871
2606,0.96,0.9411764705882353,0.9930555555555556
2607,1.0,1.0,1.0
2608,0.92,0.9,0.9805194805194805
2609,1.0,1.0,1.0
2610,0.96,0.96,1.0
2611,1.0,1.0,1.0
2612,0.96,0.9629629629629629,0.9935064935064934
2613,0.96,0.9565217391304348,0.9935897435897436
2614,1.0,1.0,1.0
2615,0.92,0.9285714285714286,0.987012987012987
2616,1.0,1.0,1.0
2617,0.96,0.9523809523809523,1.0
2618,1.0,1.0,1.0
2619,1.0,1.0,1.0
2620,1.0,1.0,1.0
2621,0.96,0.9523809523809523,1.0
2622,0.88,0.8,0.9513888888888888
2623,0.96,0.9473684210526315,1.0
2624,1.0,1.0,1.0
2625,1.0,1.0,1.0
2626,1.0,1.0,1.0
2627,1.0,1.0,1.0
2628,0.96,0.96,1.0
2629,0.88,0.8888888888888888,0.9415584415584415
2630,1.0,1.0,1.0
2631,0.96,0.9565217391304348,0.9807692307692307
2632,1.0,1.0,1.0
2633,0.96,0.9565217391304348,1.0
2634,0.96,0.9655172413793104,1.0
2635,0.96,0.9333333333333333,0.9920634920634921
2636,0.96,0.9565217391304348,1.0
2637,1.0,1.0,1.0
2638,1.0,1.0,1.0
2639,1.0,1.0,1.0
2640,1.0,1.0,1.0
2641,0.96,0.96,0.9807692307692308
2642,1.0,1.0,1.0
2643,0.96,0.9411764705882353,1.0
2644,1.0,1.0,1.0
2645,1.0,1.0,1.0
2646,1.0,1.0,1.0
2647,0.96,0.9523809523809523,0.9870129870129871
2648,0.92,0.9090909090909091,0.9866666666666667
2649,1.0,1.0,1.0
2650,1.0,1.0,1.0
2651,0.96,0.9333333333333333,1.0
2652,1.0,1.0,1.0
2653,0.92,0.8888888888888888,0.9930555555555556
2654,0.96,0.9411764705882353,1.0
2655,0.96,0.9473684210526315,0.9933333333333334
2656,1.0,1.0,1.0
2657,0.96,0.9523809523809523,0.9805194805194805
2658,1.0,1.0,1.0
2659,1.0,1.0,1.0
2660,0.92,0.9,0.9733333333333334
2661,1.0,1.0,1.0
2662,0.96,0.967741935483871,0.9933333333333334
2663,0.84,0.8333333333333334,1.0
2664,0.96,0.9655172413793104,1.0
2665,0.96,0.96,1.0
2666,1.0,1.0,1.0
2667,0.96,0.9473684210526315,1.0
2668,0.96,0.96,1.0
2669,1.0,1.0,1.0
2670,1.0,1.0,1.0
2671,0.96,0.9333333333333333,0.9920634920634921
2672,1.0,1.0,1.0
2673,1.0,1.0,1.0
2674,1.0,1.0,1.0
2675,1.0,1.0,1.0
2676,0.96,0.9473684210526315,0.9861111111111112
2677,1.0,1.0,1.0
2678,1.0,1.0,1.0
2679,1.0,1.0,1.0
2680,0.92,0.9166666666666666,0.9807692307692307
2681,0.92,0.875,0.9375
2682,1.0,1.0,1.0
2683,0.92,0.9,0.9866666666666667
2684,0.96,0.9655172413793104,0.9935064935064934
2685,1.0,1.0,1.0
2686,1.0,1.0,1.0
2687,1.0,1.0,1.0
2688,0.96,0.9090909090909091,0.9736842105263157
2689,1.0,1.0,1.0
2690,0.96,0.9473684210526315,1.0
2691,0.96,0.9411764705882353,0.9861111111111112
2692,1.0,1.0,1.0
2693,1.0,1.0,1.0
2694,1.0,1.0,1.0
2695,1.0,1.0,1.0
2696,0.92,0.875,0.9338235294117647
2697,1.0,1.0,1.0
2698,0.96,0.9629629629629629,1.0
2699,0.96,0.9473684210526315,0.9861111111111112
2700,1.0,1.0,1.0
2701,1.0,1.0,1.0
2702,1.0,1.0,1.0
2703,1.0,1.0,1.0
2704,1.0,1.0,1.0
2705,0.92,0.9166666666666666,0.9679487179487178
2706,1.0,1.0,1.0
2707,1.0,1.0,1.0
2708,0.96,0.9411764705882353,1.0
2709,0.92,0.8888888888888888,0.9852941176470588
2710,0.96,0.96,0.9935897435897436
2711,1.0,1.0,1.0
2712,1.0,1.0,1.0
2713,0.96,0.96,0.9551282051282052
2714,0.96,0.9473684210526315,0.9791666666666666
2715,0.96,0.9523809523809523,0.9675324675324675
2716,0.92,0.9,1.0
2717,0.92,0.875,0.9791666666666666
2718,1.0,1.0,1.0
2719,1.0,1.0,1.0
2720,0.96,0.9333333333333333,0.9920634920634921
2721,1.0,1.0,1.0
2722,0.96,0.9655172413793104,0.9533333333333334
2723,1.0,1.0,1.0
2724,1.0,1.0,1.0
2725,1.0,1.0,1.0
2726,1.0,1.0,1.0
2727,1.0,1.0,1.0
2728,0.96,0.96,1.0
2729,0.96,0.9333333333333333,1.0
2730,1.0,1.0,1.0
2731,1.0,1.0,1.0
2732,1.0,1.0,1.0
2733,0.96,0.9629629629629629,1.0
2734,0.88,0.7692307692307693,0.9761904761904762
2735,1.0,1.0,1.0
2736,1.0,1.0,1.0
2737,0.96,0.9629629629629629,1.0
2738,0.96,0.9411764705882353,1.0
2739,0.96,0.9565217391304348,0.9935064935064936
2740,1.0,1.0,1.0
2741,1.0,1.0,1.0
2742,0.92,0.9090909090909091,0.9545454545454546
2743,1.0,1.0,1.0
2744,0.96,0.9629629629629629,0.9870129870129869
2745,1.0,1.0,1.0
2746,0.96,0.9230769230769231,0.9761904761904763
2747,0.96,0.9565217391304348,0.9935897435897436
2748,1.0,1.0,1.0
2749,1.0,1.0,1.0
2750,1.0,1.0,1.0
2751,1.0,1.0,1.0
2752,0.92,0.9090909090909091,0.96
2753,0.96,0.9565217391304348,0.9487179487179487
2754,1.0,1.0,1.0
2755,1.0,1.0,1.0
2756,0.96,0.9629629629629629,1.0
2757,1.0,1.0,1.0
2758,1.0,1.0,1.0
2759,0.96,0.9565217391304348,1.0
2760,0.96,0.9629629629629629,0.9871794871794871
2761,0.92,0.9230769230769231,0.9871794871794872
2762,0.96,0.9523809523809523,0.9935064935064936
2763,0.92,0.9090909090909091,0.9807692307692307
2764,0.92,0.9090909090909091,0.9610389610389609
2765,0.96,0.96,0.9807692307692308
2766,0.96,0.967741935483871,1.0
2767,0.96,0.9629629629629629,0.9935064935064934
2768,0.96,0.96,1.0
2769,1.0,1.0,1.0
2770,1.0,1.0,1.0
2771,1.0,1.0,1.0
2772,0.96,0.9565217391304348,1.0
2773,0.88,0.8888888888888888,0.974025974025974
2774,0.92,0.9166666666666666,0.9935897435897436
2775,1.0,1.0,1.0
2776,1.0,1.0,1.0
2777,0.96,0.9473684210526315,0.9933333333333334
2778,1.0,1.0,1.0
2779,1.0,1.0,1.0
2780,0.96,0.96,0.9391025641025642
2781,1.0,1.0,1.0
2782,1.0,1.0,1.0
2783,0.96,0.9090909090909091,1.0
2784,0.96,0.9565217391304348,1.0
2785,1.0,1.0,1.0
2786,1.0,1.0,1.0
2787,1.0,1.0,1.0
2788,1.0,1.0,1.0
2789,0.92,0.9285714285714286,0.9805194805194806
2790,0.96,0.9473684210526315,0.9861111111111112
2791,0.96,0.967741935483871,0.9861111111111112
2792,0.96,0.9655172413793104,1.0
2793,1.0,1.0,1.0
2794,1.0,1.0,1.0
2795,1.0,1.0,1.0
2796,1.0,1.0,1.0
2797,1.0,1.0,1.0
2798,0.96,0.9629629629629629,1.0
2799,0.96,0.9333333333333333,1.0
2800,0.96,0.9523809523809523,1.0
2801,1.0,1.0,1.0
2802,1.0,1.0,1.0
2803,1.0,1.0,1.0
2804,0.96,0.9473684210526315,1.0
2805,1.0,1.0,1.0
2806,0.92,0.9285714285714286,1.0
2807,0.96,0.9565217391304348,1.0
2808,1.0,1.0,1.0
2809,1.0,1.0,1.0
2810,1.0,1.0,1.0
2811,1.0,1.0,1.0
2812,0.96,0.9655172413793104,1.0
2813,0.96,0.9565217391304348,1.0
2814,0.96,0.9629629629629629,1.0
2815,1.0,1.0,1.0
2816,1.0,1.0,1.0
2817,0.96,0.9333333333333333,1.0
2818,0.96,0.96,0.9935897435897436
2819,1.0,1.0,1.0
2820,1.0,1.0,1.0
2821,0.96,0.9411764705882353,1.0
2822,1.0,1.0,1.0
2823,0.96,0.9411764705882353,0.9930555555555556
2824,0.96,0.9565217391304348,0.9615384615384615
2825,0.92,0.9230769230769231,1.0
2826,1.0,1.0,1.0
2827,1.0,1.0,1.0
2828,0.92,0.875,0.9791666666666666
2829,0.96,0.9523809523809523,0.974025974025974
2830,0.96,0.9473684210526315,1.0
2831,1.0,1.0,1.0
2832,0.96,0.9473684210526315,1.0
2833,1.0,1.0,1.0
2834,1.0,1.0,1.0
2835,0.92,0.9,0.96
2836,1.0,1.0,1.0
2837,1.0,1.0,1.0
2838,1.0,1.0,1.0
2839,0.96,0.9629629629629629,0.9935897435897436
2840,1.0,1.0,1.0
2841,0.96,0.9655172413793104,0.9933333333333334
2842,1.0,1.0,1.0
2843,1.0,1.0,1.0
2844,1.0,1.0,1.0
2845,1.0,1.0,1.0
2846,0.96,0.9714285714285714,0.9705882352941176
2847,0.96,0.9629629629629629,0.9935064935064934
2848,1.0,1.0,1.0
2849,0.92,0.9285714285714286,0.9733333333333333
2850,0.96,0.9629629629629629,1.0
2851,1.0,1.0,1.0
2852,0.96,0.9523809523809523,0.9866666666666667
2853,1.0,1.0,1.0
2854,1.0,1.0,1.0
2855,0.96,0.9655172413793104,1.0
2856,1.0,1.0,1.0
2857,1.0,1.0,1.0
2858,0.96,0.9523809523809523,0.9933333333333334
2859,0.96,0.96,1.0
2860,1.0,1.0,1.0
2861,1.0,1.0,1.0
2862,0.96,0.9565217391304348,0.9805194805194806
2863,1.0,1.0,1.0
2864,0.96,0.6666666666666666,1.0
2865,0.96,0.9411764705882353,0.9852941176470588
2866,0.96,0.9473684210526315,1.0
2867,1.0,1.0,1.0
2868,0.96,0.9230769230769231,0.9920634920634921
2869,0.96,0.9629629629629629,1.0
2870,1.0,1.0,1.0
2871,1.0,1.0,1.0
2872,0.96,0.8888888888888888,1.0
2873,1.0,1.0,1.0
2874,1.0,1.0,1.0
2875,0.88,0.8571428571428571,0.948051948051948
2876,0.96,0.9090909090909091,0.8859649122807017
2877,1.0,1.0,1.0
2878,1.0,1.0,1.0
2879,1.0,1.0,1.0
2880,0.96,0.967741935483871,0.9861111111111112
2881,1.0,1.0,1.0
2882,1.0,1.0,1.0
2883,1.0,1.0,1.0
2884,1.0,1.0,1.0
2885,1.0,1.0,1.0
2886,1.0,1.0,1.0
2887,0.96,0.9565217391304348,0.9935897435897436
2888,0.96,0.9333333333333333,1.0
2889,0.88,0.8421052631578947,0.961038961038961
2890,0.92,0.9090909090909091,0.9743589743589743
2891,0.96,0.9565217391304348,0.9935897435897436
2892,1.0,1.0,1.0
2893,1.0,1.0,1.0
2894,1.0,1.0,1.0
2895,0.96,0.9473684210526315,1.0
2896,1.0,1.0,1.0
2897,1.0,1.0,1.0
2898,1.0,1.0,1.0
2899,0.96,0.9523809523809523,0.9933333333333334
2900,0.92,0.8571428571428571,0.9365079365079366
2901,0.96,0.9411764705882353,0.9926470588235294
2902,1.0,1.0,1.0
2903,0.84,0.875,0.96
2904,1.0,1.0,1.0
2905,1.0,1.0,1.0
2906,0.96,0.96,1.0
2907,1.0,1.0,1.0
2908,1.0,1.0,1.0
2909,1.0,1.0,1.0
2910,1.0,1.0,1.0
2911,0.96,0.9333333333333333,1.0
2912,0.96,0.96,0.9679487179487178
2913,0.88,0.8,0.9705882352941176
2914,1.0,1.0,1.0
2915,0.96,0.9473684210526315,1.0
2916,1.0,1.0,1.0
2917,0.92,0.9333333333333333,0.9866666666666667
2918,1.0,1.0,1.0
2919,1.0,1.0,1.0
2920,1.0,1.0,1.0
2921,1.0,1.0,1.0
2922,0.96,0.9523809523809523,1.0
2923,0.96,0.9523809523809523,1.0
2924,1.0,1.0,1.0
2925,1.0,1.0,1.0
2926,1.0,1.0,1.0
2927,0.96,0.9333333333333333,1.0
2928,1.0,1.0,1.0
2929,0.96,0.96,1.0
2930,0.96,0.9523809523809523,1.0
2931,1.0,1.0,1.0
2932,0.96,0.9565217391304348,0.9871794871794872
2933,1.0,1.0,1.0
2934,0.96,0.9523809523809523,0.9866666666666667
2935,1.0,1.0,1.0
2936,1.0,1.0,1.0
2937,0.96,0.9696969696969697,0.9930555555555555
2938,1.0,1.0,1.0
2939,0.96,0.9523809523809523,1.0
2940,1.0,1.0,1.0
2941,1.0,1.0,1.0
2942,1.0,1.0,1.0
2943,1.0,1.0,1.0
2944,0.92,0.9333333333333333,0.986111111111111
2945,1.0,1.0,1.0
2946,1.0,1.0,1.0
2947,1.0,1.0,1.0
2948,0.92,0.8,0.9912280701754387
2949,0.92,0.9090909090909091,0.9610389610389609
2950,0.96,0.9565217391304348,0.9935897435897436
2951,0.96,0.9523809523809523,0.98
2952,0.96,0.9411764705882353,1.0
2953,1.0,1.0,1.0
2954,1.0,1.0,1.0
2955,0.96,0.96,0.9935897435897436
2956,1.0,1.0,1.0
2957,1.0,1.0,1.0
2958,0.88,0.8571428571428571,0.9733333333333334
2959,0.96,0.9473684210526315,1.0
2960,1.0,1.0,1.0
2961,1.0,1.0,1.0
2962,0.96,0.9473684210526315,1.0
2963,1.0,1.0,1.0
2964,0.96,0.9473684210526315,1.0
2965,0.92,0.8888888888888888,0.9930555555555556
2966,0.88,0.8421052631578947,0.9861111111111112
2967,1.0,1.0,1.0
2968,0.96,0.9523809523809523,1.0
2969,1.0,1.0,1.0
2970,1.0,1.0,1.0
2971,1.0,1.0,1.0
2972,0.96,0.9473684210526315,1.0
2973,1.0,1.0,1.0
2974,1.0,1.0,1.0
2975,1.0,1.0,1.0
2976,0.96,0.96,0.9871794871794872
2977,1.0,1.0,1.0
2978,1.0,1.0,1.0
2979,1.0,1.0,1.0
2980,1.0,1.0,1.0
2981,0.96,0.9411764705882353,0.9722222222222222
2982,0.92,0.8888888888888888,0.9652777777777778
2983,0.96,0.9411764705882353,1.0
2984,0.96,0.9523809523809523,1.0
2985,1.0,1.0,1.0
2986,1.0,1.0,1.0
2987,1.0,1.0,1.0
2988,0.96,0.96,1.0
2989,0.92,0.9090909090909091,1.0
2990,0.92,0.9090909090909091,0.987012987012987
2991,1.0,1.0,1.0
2992,1.0,1.0,1.0
2993,0.96,0.9565217391304348,1.0
2994,0.96,0.9333333333333333,0.9779411764705882
2995,1.0,1.0,1.0
2996,1.0,1.0,1.0
2997,0.96,0.9629629629629629,1.0
2998,1.0,1.0,1.0
2999,1.0,1.0,1.0
3000,1.0,1.0,1.0
3001,1.0,1.0,1.0
3002,1.0,1.0,1.0
3003,0.92,0.9090909090909091,0.9935897435897436
3004,0.96,0.9523809523809523,0.9805194805194805
3005,1.0,1.0,1.0
3006,0.92,0.9285714285714286,1.0
3007,1.0,1.0,1.0
3008,0.96,0.96,1.0
3009,0.92,0.9230769230769231,0.948051948051948
3010,1.0,1.0,1.0
3011,0.96,0.96,1.0
3012,1.0,1.0,1.0
3013,0.96,0.9629629629629629,0.9935897435897436
3014,0.92,0.9090909090909091,0.9805194805194806
3015,0.92,0.9333333333333333,0.96
3016,1.0,1.0,1.0
3017,0.96,0.9230769230769231,1.0
3018,1.0,1.0,1.0
3019,0.88,0.7692307692307693,0.9558823529411764
3020,0.96,0.96,1.0
3021,1.0,1.0,1.0
3022,1.0,1.0,1.0
3023,1.0,1.0,1.0
